-.28065,.54305,-1.46519	-.33664,.19990,-.48095
-.28065,.54305,-1.46519	-.33626,.19668,-.48107
-.28065,.54305,-1.46519	-.33544,.18995,-.48137
-.28065,.54305,-1.46519	-.33417,.17957,-.48194
-.28065,.54305,-1.46519	-.33292,.16943,-.48259
-.28065,.54305,-1.46519	-.33057,.15048,-.48400
-.28065,.54305,-1.46519	-.32896,.13764,-.48500
-.28065,.54305,-1.46519	-.32856,.13453,-.48524
-.28065,.54305,-1.46519	-.32754,.12671,-.48580
-.28065,.54305,-1.46519	-.32519,.10859,-.48704
-.28065,.54305,-1.46519	-.32330,.09345,-.48806
-.28065,.54305,-1.46519	-.32273,.08876,-.48839
-.28065,.54305,-1.46519	-.32195,.08237,-.48882
-.28065,.54305,-1.46519	-.31975,.06447,-.49006
-.28065,.54305,-1.46519	-.31924,.06039,-.49031
-.28065,.54305,-1.46519	-.31782,.04917,-.49102
-.28065,.54305,-1.46519	-.31643,.03812,-.49177
-.28065,.54305,-1.46519	-.31436,.02087,-.49309
-.28065,.54305,-1.46519	-.31389,.01679,-.49344
-.28065,.54305,-1.46519	-.31273,.00647,-.49426
-.28065,.54305,-1.46519	-.31159,-.00407,-.49512
-.28065,.54305,-1.46519	-.30977,-.02186,-.49648
-.28065,.54305,-1.46519	-.30872,-.03325,-.49734
-.28065,.54305,-1.46519	-.30833,-.03784,-.49767
-.28065,.54305,-1.46519	-.30782,-.04444,-.49811
-.28065,.54305,-1.46519	-.30694,-.05853,-.49896
-.28065,.54305,-1.46519	-.30676,-.06206,-.49915
-.28065,.54305,-1.46519	-.30637,-.07132,-.49970
-.28065,.54305,-1.46519	-.30611,-.08027,-.50032
-.28065,.54305,-1.46519	-.30583,-.09511,-.50129
-.28065,.54305,-1.46519	-.30577,-.09893,-.50154
-.28065,.54305,-1.46519	-.30566,-.10794,-.50220
-.28065,.54305,-1.46519	-.30559,-.11775,-.50310
-.28065,.54305,-1.46519	-.30559,-.13232,-.50480
-.28065,.54305,-1.46519	-.30558,-.14418,-.50616
-.28065,.54305,-1.46519	-.30555,-.15445,-.50735
-.28065,.54305,-1.46519	-.30555,-.15794,-.50778
-.28065,.54305,-1.46519	-.30556,-.16995,-.50949
-.28065,.54305,-1.46519	-.30556,-.17241,-.50988
-.28065,.54305,-1.46519	-.30558,-.17820,-.51093
-.28065,.54305,-1.46519	-.30562,-.18608,-.51251
-.28065,.54305,-1.46519	-.30562,-.19877,-.51542
-.28065,.54305,-1.46519	-.30562,-.20199,-.51626
-.28065,.54305,-1.46519	-.30556,-.20964,-.51815
-.28065,.54305,-1.46519	-.30516,-.22781,-.52262
-.28065,.54305,-1.46519	-.30503,-.23213,-.52370
-.28065,.54305,-1.46519	-.30495,-.23456,-.52432
-.28065,.54305,-1.46519	-.30485,-.23777,-.52513
-.28065,.54305,-1.46519	-.30445,-.25453,-.52918
-.28065,.54305,-1.46519	-.30444,-.25642,-.52964
-.28065,.54305,-1.46519	-.30444,-.25825,-.53009
-.28065,.54305,-1.46519	-.30448,-.26320,-.53121
-.28065,.54305,-1.46519	-.30462,-.26837,-.53250
-.28065,.54305,-1.46519	-.30516,-.27715,-.53479
-.28065,.54305,-1.46519	-.30536,-.27914,-.53531
-.28065,.54305,-1.46519	-.30591,-.28334,-.53639
-.28065,.54305,-1.46519	-.30603,-.28479,-.53681
-.28065,.54305,-1.46519	-.30592,-.28480,-.53682
-.28065,.54305,-1.46519	-.30594,-.28480,-.53681
-.28065,.54305,-1.46519	-.30615,-.28478,-.53677
-.28065,.54305,-1.46519	-.30644,-.28470,-.53674
-.28065,.54305,-1.46519	-.30723,-.28444,-.53669
-.28065,.54305,-1.46519	-.30740,-.28439,-.53667
-.28065,.54305,-1.46519	-.30776,-.28430,-.53665
-.28065,.54305,-1.46519	-.30891,-.28387,-.53663
-.28065,.54305,-1.46519	-.30900,-.28381,-.53664
-.28065,.54305,-1.46519	-.30908,-.28376,-.53665
-.28065,.54305,-1.46519	-.30930,-.28360,-.53669
-.28065,.54305,-1.46519	-.30955,-.28342,-.53674
-.28065,.54305,-1.46519	-.31003,-.28316,-.53676
-.28065,.54305,-1.46519	-.31021,-.28310,-.53675
-.28065,.54305,-1.46519	-.31059,-.28302,-.53673
-.28065,.54305,-1.46519	-.31096,-.28298,-.53667
-.28065,.54305,-1.46519	-.31143,-.28312,-.53649
-.28065,.54305,-1.46519	-.31155,-.28388,-.53610
-.28065,.54305,-1.46519	-.31151,-.28412,-.53600
-.28065,.54305,-1.46519	-.31143,-.28437,-.53585
-.28065,.54305,-1.46519	-.31104,-.28577,-.53522
-.28065,.54305,-1.46519	-.31095,-.28609,-.53509
-.28065,.54305,-1.46519	-.31074,-.28680,-.53483
-.28065,.54305,-1.46519	-.31053,-.28718,-.53473
-.28065,.54305,-1.46519	-.31024,-.28711,-.53485
-.28065,.54305,-1.46519	-.31017,-.28704,-.53488
-.28065,.54305,-1.46519	-.32030,-.15040,-.52181
-.28065,.54305,-1.46519	-.31977,-.13701,-.52183
-.28065,.54305,-1.46519	-.31886,-.11519,-.52196
-.28065,.54305,-1.46519	-.31805,-.09607,-.52231
-.28065,.54305,-1.46519	-.31791,-.09295,-.52238
-.28065,.54305,-1.46519	-.31752,-.08483,-.52253
-.28065,.54305,-1.46519	-.31644,-.06496,-.52278
-.28065,.54305,-1.46519	-.31614,-.06026,-.52279
-.28065,.54305,-1.46519	-.31530,-.04859,-.52274
-.28065,.54305,-1.46519	-.31437,-.03727,-.52267
-.28065,.54305,-1.46519	-.31231,-.01579,-.52249
-.28065,.54305,-1.46519	-.31200,-.01291,-.52250
-.28065,.54305,-1.46519	-.30989,.00559,-.52224
-.28065,.54305,-1.46519	-.30943,.00935,-.52216
-.28065,.54305,-1.46519	-.30756,.02412,-.52176
-.28065,.54305,-1.46519	-.30623,.03406,-.52133
-.28065,.54305,-1.46519	-.30542,.03984,-.52097
-.28065,.54305,-1.46519	-.30478,.04450,-.52075
-.28065,.54305,-1.46519	-.30288,.05766,-.51978
-.28065,.54305,-1.46519	-.30228,.06173,-.51948
-.28065,.54305,-1.46519	-.30116,.06934,-.51885
-.28065,.54305,-1.46519	-.29989,.07783,-.51811
-.28065,.54305,-1.46519	-.29783,.09123,-.51674
-.28065,.54305,-1.46519	-.29734,.09435,-.51641
-.28065,.54305,-1.46519	-.29607,.10219,-.51543
-.28065,.54305,-1.46519	-.29479,.10984,-.51444
-.28065,.54305,-1.46519	-.29268,.12186,-.51259
-.28065,.54305,-1.46519	-.29217,.12455,-.51214
-.28065,.54305,-1.46519	-.28928,.13897,-.50960
-.28065,.54305,-1.46519	-.28680,.15018,-.50751
-.28065,.54305,-1.46519	-.28633,.15221,-.50716
-.28065,.54305,-1.46519	-.28591,.15402,-.50681
-.28065,.54305,-1.46519	-.28460,.15948,-.50573
-.28065,.54305,-1.46519	-.28296,.16615,-.50455
-.28065,.54305,-1.46519	-.27983,.17851,-.50249
-.28065,.54305,-1.46519	-.27918,.18104,-.50215
-.28065,.54305,-1.46519	-.27777,.18657,-.50141
-.28065,.54305,-1.46519	-.27590,.19377,-.50054
-.28065,.54305,-1.46519	-.27287,.20542,-.49931
-.28065,.54305,-1.46519	-.27200,.20876,-.49904
-.28065,.54305,-1.46519	-.26997,.21653,-.49844
-.28065,.54305,-1.46519	-.26524,.23480,-.49727
-.28065,.54305,-1.46519	-.26464,.23723,-.49707
-.28065,.54305,-1.46519	-.26418,.23909,-.49698
-.28065,.54305,-1.46519	-.26298,.24399,-.49655
-.28065,.54305,-1.46519	-.26145,.25078,-.49594
-.28065,.54305,-1.46519	-.25950,.26120,-.49508
-.28065,.54305,-1.46519	-.25916,.26348,-.49487
-.28065,.54305,-1.46519	-.25843,.26915,-.49421
-.28065,.54305,-1.46519	-.25796,.27443,-.49341
-.28065,.54305,-1.46519	-.25778,.28242,-.49166
-.28065,.54305,-1.46519	-.25784,.28397,-.49130
-.28065,.54305,-1.46519	-.25813,.28806,-.49015
-.28065,.54305,-1.46519	-.25862,.29208,-.48893
-.28065,.54305,-1.46519	-.26002,.29986,-.48607
-.28065,.54305,-1.46519	-.26034,.30141,-.48541
-.28065,.54305,-1.46519	-.26078,.30355,-.48432
-.28065,.54305,-1.46519	-.26152,.30706,-.48225
-.28065,.54305,-1.46519	-.26274,.31258,-.47800
-.28065,.54305,-1.46519	-.26305,.31382,-.47692
-.28065,.54305,-1.46519	-.26382,.31672,-.47381
-.28065,.54305,-1.46519	-.26465,.31939,-.47031
-.28065,.54305,-1.46519	-.26595,.32253,-.46400
-.28065,.54305,-1.46519	-.26625,.32304,-.46266
-.28065,.54305,-1.46519	-.26709,.32408,-.45847
-.28065,.54305,-1.46519	-.26801,.32459,-.45390
-.28065,.54305,-1.46519	-.26990,.32407,-.44482
-.28065,.54305,-1.46519	-.27033,.32381,-.44278
-.28065,.54305,-1.46519	-.27090,.32335,-.43991
-.28065,.54305,-1.46519	-.27364,.32099,-.42424
-.28065,.54305,-1.46519	-.27384,.32082,-.42280
-.28065,.54305,-1.46519	-.27409,.32062,-.42097
-.28065,.54305,-1.46519	-.27470,.31992,-.41558
-.28065,.54305,-1.46519	-.27521,.31923,-.41100
-.28065,.54305,-1.46519	-.27644,.31690,-.40003
-.28065,.54305,-1.46519	-.27679,.31620,-.39731
-.28065,.54305,-1.46519	-.27772,.31408,-.39000
-.28065,.54305,-1.46519	-.27862,.31182,-.38309
-.28065,.54305,-1.46519	-.28003,.30756,-.37164
-.28065,.54305,-1.46519	-.28099,.30347,-.36192
-.28065,.54305,-1.46519	-.28121,.30218,-.35913
-.28065,.54305,-1.46519	-.28148,.30001,-.35486
-.25024,.45995,-1.44148	-.28176,.29342,-.34404
-.25024,.45995,-1.44148	-.28174,.29191,-.34182
-.25024,.45995,-1.44148	-.28151,.28768,-.33604
-.25024,.45995,-1.44148	-.28102,.28293,-.32998
-.25518,.44924,-1.41465	-.27974,.27476,-.32032
-.25518,.44924,-1.41465	-.27936,.27266,-.31803
-.25518,.44924,-1.41465	-.27832,.26705,-.31225
-.25518,.44924,-1.41465	-.27725,.26139,-.30686
-.25597,.44469,-1.40176	-.27544,.25147,-.29825
-.25597,.44469,-1.40176	-.27498,.24872,-.29603
-.25597,.44469,-1.40176	-.27284,.23535,-.28604
-.25730,.43703,-1.38985	-.27245,.23278,-.28427
-.25730,.43703,-1.38985	-.27093,.22295,-.27811
-.25730,.43703,-1.38985	-.27033,.21914,-.27594
-.25730,.43703,-1.38985	-.26868,.20973,-.27073
-.25730,.43703,-1.38985	-.26739,.20317,-.26725
-.25730,.43703,-1.38985	-.26475,.19097,-.26128
-.25730,.43703,-1.38985	-.26405,.18801,-.25988
-.25730,.43703,-1.38985	-.26248,.18157,-.25701
-.25730,.43703,-1.38985	-.26047,.17368,-.25374
-.25730,.43703,-1.38985	-.25674,.15966,-.24841
-.25730,.43703,-1.38985	-.25385,.14878,-.24470
-.25730,.43703,-1.38985	-.25310,.14590,-.24380
-.25730,.43703,-1.38985	-.25157,.14005,-.24203
-.25730,.43703,-1.38985	-.24815,.12662,-.23823
-.25730,.43703,-1.38985	-.24712,.12251,-.23712
-.25730,.43703,-1.38985	-.24483,.11338,-.23466
-.25730,.43703,-1.38985	-.24245,.10385,-.23208
-.25024,.45995,-1.44148	-.23873,.08861,-.22805
-.25024,.45995,-1.44148	-.23766,.08416,-.22691
-.25024,.45995,-1.44148	-.23539,.07434,-.22447
-.25518,.44924,-1.41465	-.23307,.06395,-.22191
-.25518,.44924,-1.41465	-.22913,.04582,-.21732
-.25518,.44924,-1.41465	-.22845,.04260,-.21649
-.25518,.44924,-1.41465	-.22390,.02000,-.21074
-.25597,.44469,-1.40176	-.22298,.01521,-.20951
-.25597,.44469,-1.40176	-.22009,.00027,-.20553
-.25597,.44469,-1.40176	-.21911,-.00473,-.20415
-.25597,.44469,-1.40176	-.21692,-.01573,-.20119
-.25597,.44469,-1.40176	-.21447,-.02763,-.19813
-.25597,.44469,-1.40176	-.21014,-.04780,-.19359
-.25597,.44469,-1.40176	-.20908,-.05258,-.19262
-.25597,.44469,-1.40176	-.20633,-.06466,-.19041
-.25597,.44469,-1.40176	-.19908,-.09237,-.18639
-.25597,.44469,-1.40176	-.19815,-.09567,-.18602
-.25597,.44469,-1.40176	-.19723,-.09894,-.18567
-.25597,.44469,-1.40176	-.19208,-.11715,-.18410
-.25597,.44469,-1.40176	-.19119,-.12016,-.18390
-.25597,.44469,-1.40176	-.18697,-.13397,-.18326
-.25597,.44469,-1.40176	-.18616,-.13646,-.18317
-.25597,.44469,-1.40176	-.18346,-.14473,-.18302
-.25597,.44469,-1.40176	-.18068,-.15310,-.18309
-.25597,.44469,-1.40176	-.17687,-.16477,-.18370
-.25597,.44469,-1.40176	-.17594,-.16767,-.18397
-.25597,.44469,-1.40176	-.17382,-.17411,-.18473
-.25597,.44469,-1.40176	-.17199,-.17961,-.18571
-.25597,.44469,-1.40176	-.16877,-.18892,-.18794
-.15064,-.04230,-1.27853	-.16796,-.19122,-.18846
-.15064,-.04230,-1.27853	-.16604,-.19676,-.18984
-.15064,-.04230,-1.27853	-.16146,-.21023,-.19283
-.15064,-.04230,-1.27853	-.16100,-.21163,-.19308
-.15064,-.04230,-1.27853	-.16057,-.21291,-.19332
-.15064,-.04230,-1.27853	-.15955,-.21621,-.19403
-.15064,-.04230,-1.27853	-.15826,-.22062,-.19495
-.15064,-.04230,-1.27853	-.15645,-.22735,-.19620
-.15064,-.04230,-1.27853	-.15607,-.22882,-.19645
-.15064,-.04230,-1.27853	-.15589,-.22966,-.19666
-.15064,-.04230,-1.27853	-.15595,-.22945,-.19678
-.15064,-.04230,-1.27853	-.15603,-.22898,-.19707
-.15064,-.04230,-1.27853	-.15604,-.22885,-.19717
-.15064,-.04230,-1.27853	-.15608,-.22843,-.19743
-.15064,-.04230,-1.27853	-.15666,-.22706,-.19821
-.15064,-.04230,-1.27853	-.15679,-.22685,-.19835
-.15064,-.04230,-1.27853	-.15693,-.22659,-.19848
-.15064,-.04230,-1.27853	-.15702,-.22641,-.19860
-.15064,-.04230,-1.27853	-.15725,-.22593,-.19891
-.15064,-.04230,-1.27853	-.15763,-.22450,-.19986
-.15064,-.04230,-1.27853	-.15770,-.22416,-.20015
-.15064,-.04230,-1.27853	-.15785,-.22319,-.20085
-.15064,-.04230,-1.27853	-.15787,-.22234,-.20144
-.15064,-.04230,-1.27853	-.15744,-.22192,-.20179
-.15064,-.04230,-1.27853	-.15740,-.22194,-.20178
-.15064,-.04230,-1.27853	-.15706,-.22228,-.20157
-.15064,-.04230,-1.27853	-.15675,-.22282,-.20119
-.15064,-.04230,-1.27853	-.15649,-.22417,-.20027
-.15064,-.04230,-1.27853	-.15657,-.22522,-.19948
-.15064,-.04230,-1.27853	-.15662,-.22548,-.19926
-.15064,-.04230,-1.27853	-.15666,-.22593,-.19893
-.15064,-.04230,-1.27853	-.15661,-.22695,-.19828
-.15064,-.04230,-1.27853	-.15659,-.22705,-.19821
-.15064,-.04230,-1.27853	-.15642,-.22726,-.19812
-.15064,-.04230,-1.27853	-.15606,-.22727,-.19820
-.15064,-.04230,-1.27853	-.15542,-.22721,-.19841
-.15064,-.04230,-1.27853	-.15526,-.22723,-.19845
-.15064,-.04230,-1.27853	-.15470,-.22743,-.19842
-.15064,-.04230,-1.27853	-.15408,-.22786,-.19827
-.15064,-.04230,-1.27853	-.15285,-.22928,-.19763
-.15064,-.04230,-1.27853	-.15267,-.22957,-.19748
-.15064,-.04230,-1.27853	-.15199,-.23110,-.19667
-.15064,-.04230,-1.27853	-.15190,-.23131,-.19656
-.15064,-.04230,-1.27853	-.15166,-.23185,-.19631
-.15064,-.04230,-1.27853	-.15164,-.23190,-.19628
-.15064,-.04230,-1.27853	-.15162,-.23200,-.19624
-.15064,-.04230,-1.27853	-.15170,-.23194,-.19626
-.15064,-.04230,-1.27853	-.15188,-.23165,-.19639
-.15064,-.04230,-1.27853	-.15194,-.23156,-.19644
-.15064,-.04230,-1.27853	-.15206,-.23128,-.19657
-.15064,-.04230,-1.27853	-.15215,-.23107,-.19670
-.15064,-.04230,-1.27853	-.15225,-.23063,-.19694
-.15064,-.04230,-1.27853	-.15234,-.23028,-.19713
-.15064,-.04230,-1.27853	-.15239,-.23010,-.19724
-.15064,-.04230,-1.27853	-.15243,-.23003,-.19726
-.15064,-.04230,-1.27853	-.19720,-.08878,-.20451
-.15064,-.04230,-1.27853	-.19755,-.08568,-.20442
-.15064,-.04230,-1.27853	-.19854,-.07706,-.20418
-.15064,-.04230,-1.27853	-.19973,-.06669,-.20383
-.15064,-.04230,-1.27853	-.20182,-.04855,-.20328
-.15064,-.04230,-1.27853	-.20230,-.04426,-.20319
-.15064,-.04230,-1.27853	-.20331,-.03456,-.20286
-.15064,-.04230,-1.27853	-.20431,-.02404,-.20250
-.15064,-.04230,-1.27853	-.20571,-.00653,-.20218
-.15064,-.04230,-1.27853	-.20604,-.00166,-.20212
-.15064,-.04230,-1.27853	-.20665,.00896,-.20214
-.15064,-.04230,-1.27853	-.20716,.02041,-.20228
-.15064,-.04230,-1.27853	-.20780,.04363,-.20260
-.15064,-.04230,-1.27853	-.20787,.04756,-.20266
-.15064,-.04230,-1.27853	-.20798,.05494,-.20272
-.15064,-.04230,-1.27853	-.20812,.06601,-.20291
-.15064,-.04230,-1.27853	-.20844,.08721,-.20329
-.15064,-.04230,-1.27853	-.20849,.09011,-.20332
-.15064,-.04230,-1.27853	-.20865,.09809,-.20340
-.15064,-.04230,-1.27853	-.20889,.10884,-.20352
-.15064,-.04230,-1.27853	-.20933,.12605,-.20362
-.15064,-.04230,-1.27853	-.20945,.13062,-.20367
-.15064,-.04230,-1.27853	-.20976,.14059,-.20378
-.15064,-.04230,-1.27853	-.21010,.15090,-.20382
-.15064,-.04230,-1.27853	-.21105,.17312,-.20395
-.15064,-.04230,-1.27853	-.21125,.17722,-.20398
-.15064,-.04230,-1.27853	-.21170,.18467,-.20425
-.15064,-.04230,-1.27853	-.21238,.19493,-.20459
-.15064,-.04230,-1.27853	-.21391,.21433,-.20551
-.15064,-.04230,-1.27853	-.21430,.21874,-.20570
-.15064,-.04230,-1.27853	-.21538,.22997,-.20622
-.15064,-.04230,-1.27853	-.21661,.24148,-.20675
-.15064,-.04230,-1.27853	-.21873,.25935,-.20739
-.15064,-.04230,-1.27853	-.21927,.26356,-.20750
-.15064,-.04230,-1.27853	-.22072,.27417,-.20775
-.15064,-.04230,-1.27853	-.22216,.28425,-.20778
-.15064,-.04230,-1.27853	-.22471,.30096,-.20750
-.15064,-.04230,-1.27853	-.22689,.31416,-.20706
-.15064,-.04230,-1.27853	-.22749,.31765,-.20688
-.15064,-.04230,-1.27853	-.22854,.32361,-.20654
-.15064,-.04230,-1.27853	-.23144,.33885,-.20593
-.15064,-.04230,-1.27853	-.23202,.34177,-.20580
-.15064,-.04230,-1.27853	-.23383,.35056,-.20551
-.15064,-.04230,-1.27853	-.23570,.35906,-.20545
-.15064,-.04230,-1.27853	-.23894,.37258,-.20560
-.15064,-.04230,-1.27853	-.23970,.37558,-.20573
-.15064,-.04230,-1.27853	-.24176,.38339,-.20624
-.15064,-.04230,-1.27853	-.24391,.39122,-.20687
-.15064,-.04230,-1.27853	-.24759,.40343,-.20830
-.15064,-.04230,-1.27853	-.24843,.40604,-.20866
-.15064,-.04230,-1.27853	-.25280,.41843,-.21072
-.15064,-.04230,-1.27853	-.25368,.42075,-.21111
-.15064,-.04230,-1.27853	-.25668,.42817,-.21250
-.15064,-.04230,-1.27853	-.25728,.42959,-.21273
-.15064,-.04230,-1.27853	-.25910,.43368,-.21340
-.15064,-.04230,-1.27853	-.26404,.44362,-.21473
-.15064,-.04230,-1.27853	-.26458,.44461,-.21486
-.15064,-.04230,-1.27853	-.26514,.44562,-.21497
-.15064,-.04230,-1.27853	-.26665,.44823,-.21527
-.15064,-.04230,-1.27853	-.26836,.45092,-.21548
-.15064,-.04230,-1.27853	-.27100,.45460,-.21547
-.15064,-.04230,-1.27853	-.27149,.45524,-.21542
-.15064,-.04230,-1.27853	-.27401,.45850,-.21493
-.15064,-.04230,-1.27853	-.27431,.45892,-.21483
-.15064,-.04230,-1.27853	-.27544,.46073,-.21422
-.15064,-.04230,-1.27853	-.27568,.46120,-.21400
-.15064,-.04230,-1.27853	-.27614,.46246,-.21328
-.15064,-.04230,-1.27853	-.27636,.46372,-.21239
-.15064,-.04230,-1.27853	-.27621,.46601,-.21049
-.15064,-.04230,-1.27853	-.27607,.46661,-.20992
-.15064,-.04230,-1.27853	-.27565,.46792,-.20866
-.15064,-.04230,-1.27853	-.27501,.46934,-.20711
-.15064,-.04230,-1.27853	-.27358,.47136,-.20430
-.15064,-.04230,-1.27853	-.27317,.47176,-.20360
-.15064,-.04230,-1.27853	-.27073,.47322,-.19989
-.15064,-.04230,-1.27853	-.27025,.47338,-.19924
-.15064,-.04230,-1.27853	-.26796,.47403,-.19642
-.15064,-.04230,-1.27853	-.26725,.47420,-.19559
-.15064,-.04230,-1.27853	-.26544,.47458,-.19357
-.15064,-.04230,-1.27853	-.26324,.47506,-.19118
-.15064,-.04230,-1.27853	-.25910,.47608,-.18678
-.15064,-.04230,-1.27853	-.25803,.47634,-.18563
-.15064,-.04230,-1.27853	-.25513,.47693,-.18249
-.15064,-.04230,-1.27853	-.25222,.47725,-.17931
-.15064,-.04230,-1.27853	-.24736,.47704,-.17371
-.15064,-.04230,-1.27853	-.24612,.47682,-.17219
-.15064,-.04230,-1.27853	-.24321,.47602,-.16840
-.15064,-.04230,-1.27853	-.23616,.47218,-.15725
-.15064,-.04230,-1.27853	-.23548,.47167,-.15596
-.15064,-.04230,-1.27853	-.23483,.47115,-.15467
-.15064,-.04230,-1.27853	-.23312,.46974,-.15101
-.15064,-.04230,-1.27853	-.22998,.46714,-.14312
-.15064,-.04230,-1.27853	-.22798,.46554,-.13716
-.15064,-.04230,-1.27853	-.22745,.46512,-.13544
-.15064,-.04230,-1.27853	-.22582,.46371,-.12977
-.15064,-.04230,-1.27853	-.22442,.46225,-.12417
-.15064,-.04230,-1.27853	-.22250,.45973,-.11467
-.15064,-.04230,-1.27853	-.22218,.45928,-.11279
-.15064,-.04230,-1.27853	-.22135,.45816,-.10748
-.15064,-.04230,-1.27853	-.22061,.45727,-.10222
-.15064,-.04230,-1.27853	-.21939,.45585,-.09110
-.15064,-.04230,-1.27853	-.21928,.45571,-.08966
-.15064,-.04230,-1.27853	-.21901,.45538,-.08570
-.15064,-.04230,-1.27853	-.21879,.45508,-.08073
-.15064,-.04230,-1.27853	-.21862,.45460,-.07190
-.15064,-.04230,-1.27853	-.21862,.45447,-.07053
-.15064,-.04230,-1.27853	-.21869,.45392,-.06563
-.15064,-.04230,-1.27853	-.21888,.45317,-.06083
-.15064,-.04230,-1.27853	-.21949,.45121,-.05263
-.15064,-.04230,-1.27853	-.21969,.45059,-.05076
-.15064,-.04230,-1.27853	-.22038,.44867,-.04606
-.15064,-.04230,-1.27853	-.22130,.44646,-.04147
-.15064,-.04230,-1.27853	-.22379,.44110,-.03142
-.15064,-.04230,-1.27853	-.22426,.44010,-.02954
-.15064,-.04230,-1.27853	-.22517,.43804,-.02570
-.15064,-.04230,-1.27853	-.22629,.43516,-.02066
-.15064,-.04230,-1.27853	-.22834,.42856,-.01109
-.15064,-.04230,-1.27853	-.22878,.42702,-.00916
-.15064,-.04230,-1.27853	-.23003,.42260,-.00377
-.15064,-.04230,-1.27853	-.23123,.41853,.00141
-.15064,-.04230,-1.27853	-.23376,.41091,.01249
-.15064,-.04230,-1.27853	-.23411,.40988,.01398
-.15064,-.04230,-1.27853	-.23502,.40718,.01761
-.15064,-.04230,-1.27853	-.23634,.40313,.02249
-.15064,-.04230,-1.27853	-.23852,.39600,.03004
-.15064,-.04230,-1.27853	-.24023,.39001,.03622
-.15064,-.04230,-1.27853	-.24064,.38841,.03787
-.15064,-.04230,-1.27853	-.24133,.38554,.04085
-.15064,-.04230,-1.27853	-.24272,.37787,.04853
-.15064,-.04230,-1.27853	-.24298,.37575,.05054
-.15064,-.04230,-1.27853	-.24342,.37006,.05568
-.15064,-.04230,-1.27853	-.24360,.36352,.06118
-.15064,-.04230,-1.27853	-.24325,.35005,.07141
-.15064,-.04230,-1.27853	-.24042,.31746,.09102
-.15064,-.04230,-1.27853	-.23925,.30759,.09559
-.15064,-.04230,-1.27853	-.23819,.29871,.09916
-.19824,.53000,-1.04552	-.23777,.29522,.10045
-.19824,.53000,-1.04552	-.23668,.28591,.10370
-.19824,.53000,-1.04552	-.23557,.27631,.10683
-.19824,.53000,-1.04552	-.23330,.25627,.11263
-.20206,.50470,-1.02337	-.23274,.25142,.11390
-.20206,.50470,-1.02337	-.23130,.23891,.11699
-.20206,.50470,-1.02337	-.22976,.22622,.11998
-.20206,.50470,-1.02337	-.22711,.20561,.12469
-.20182,.44046,-.97862	-.22606,.19767,.12639
-.20182,.44046,-.97862	-.22485,.18860,.12828
-.20182,.44046,-.97862	-.22315,.17626,.13076
-.20182,.44046,-.97862	-.21998,.15472,.13505
-.20182,.44046,-.97862	-.21764,.13949,.13813
-.20115,.40098,-.94644	-.21695,.13511,.13902
-.20115,.40098,-.94644	-.21582,.12776,.14052
-.19778,.37469,-.93825	-.21298,.10911,.14429
-.19778,.37469,-.93825	-.21248,.10571,.14496
-.19778,.37469,-.93825	-.21100,.09494,.14678
-.19778,.37469,-.93825	-.20973,.08515,.14832
-.19778,.37469,-.93825	-.20758,.06875,.15093
-.19778,.37469,-.93825	-.20720,.06574,.15136
-.19778,.37469,-.93825	-.20615,.05703,.15244
-.19778,.37469,-.93825	-.20523,.04876,.15316
-.19778,.37469,-.93825	-.20423,.03640,.15330
-.19778,.37469,-.93825	-.20405,.03357,.15321
-.19778,.37469,-.93825	-.20352,.01895,.15238
-.19778,.37469,-.93825	-.20348,.01618,.15217
-.19778,.37469,-.93825	-.20344,.00672,.15142
-.19824,.53000,-1.04552	-.20347,.00302,.15109
-.19824,.53000,-1.04552	-.20352,-.00250,.15056
-.20206,.50470,-1.02337	-.20362,-.00984,.14987
-.20206,.50470,-1.02337	-.20380,-.02325,.14881
-.20206,.50470,-1.02337	-.20382,-.02591,.14865
-.20206,.50470,-1.02337	-.20382,-.03373,.14828
-.20312,.46007,-.99757	-.20372,-.04131,.14799
-.20312,.46007,-.99757	-.20326,-.05512,.14751
-.20312,.46007,-.99757	-.20315,-.05780,.14742
-.20312,.46007,-.99757	-.20222,-.07494,.14685
-.20124,.42126,-.95706	-.20201,-.07820,.14675
-.20124,.42126,-.95706	-.20135,-.08897,.14636
-.20115,.40098,-.94644	-.20120,-.09182,.14623
-.20115,.40098,-.94644	-.20091,-.09822,.14590
-.20115,.40098,-.94644	-.20076,-.11344,.14503
-.19778,.37469,-.93825	-.20092,-.12089,.14466
-.19778,.37469,-.93825	-.20104,-.12387,.14450
-.19778,.37469,-.93825	-.20130,-.12895,.14421
-.17100,.02978,-.95330	-.20183,-.13671,.14365
-.17100,.02978,-.95330	-.20254,-.14428,.14287
-.17100,.02978,-.95330	-.20396,-.15667,.14119
.08246,.38786,-1.00800	.11813,.45972,.13495
.08246,.38786,-1.00800	.11848,.45923,.13519
.08246,.38786,-1.00800	.11925,.45796,.13586
.08709,.38775,-1.00878	.11997,.45645,.13675
.08709,.38775,-1.00878	.12078,.45407,.13853
.09429,.38626,-1.00998	.12095,.45342,.13906
.09429,.38626,-1.00998	.12124,.45154,.14046
.09429,.38626,-1.00998	.12135,.44959,.14159
.09794,.38479,-1.01033	.12146,.44485,.14366
.09794,.38479,-1.01033	.12148,.44352,.14423
.09794,.38479,-1.01033	.12197,.43679,.14695
.09843,.38466,-1.01038	.12211,.43558,.14740
